context,response,label,explanation
상품 품질과 배송 문제에 대한 고객의 불만 리뷰,상품이 이렇게 튼튼해서 배송 중에 파손되는 마법을 보여주네요^^,Sarcasm,상품의 낮은 품질과 파손 문제를 역설적으로 표현하여 비꼬는 방식으로 불만을 나타내고 있기 때문에 풍자입니다.
상품 품질과 배송 문제에 대한 고객의 불만 리뷰,상품이 품질이 낮고 배송 중에 파손되어 매우 실망스럽습니다.,Non-Sarcasm,상품 품질과 배송 문제에 대해 직접적이고 사실적으로 불만을 표현하고 있어 풍자적 요소가 없습니다.
"헤어 제품에 대한 부정적인 사용 후기, 특히 머리카락 손실 문제를 언급",이 제품 덕분에 머리카락이 더 많이 빠져서 이제는 '탈모 전용'으로 바꿔야겠어요.,Sarcasm,제품 사용으로 인한 머리카락 손실을 과장하여 ‘탈모 전용’이라는 표현을 사용함으로써 비꼬는 의미가 담겨 있습니다.
"헤어 제품에 대한 부정적인 사용 후기, 특히 머리카락 손실 문제를 언급",이 제품을 사용해보니 머리카락이 더 많이 빠져서 다시 시즌 1 제품으로 돌아갔습니다. 이 상품은 다른 사람에게 주기로 했습니다.,Non-Sarcasm,"제품의 효과에 대한 솔직한 경험을 전달하고 있으며, 풍자적 요소 없이 사실적으로 설명하고 있기 때문에 비풍자입니다."
아이라이너 제품에 대한 부정적인 리뷰,이 아이라이너는 팬더 분장에 딱이네요. 너무 잘 번져서 귀여운 팬더가 되어버렸어요!,Sarcasm,팬더 분장이라는 유머를 사용하여 아이라이너의 번짐 문제를 비꼬는 표현입니다.
아이라이너 제품에 대한 부정적인 리뷰,"이 아이라이너는 번짐이 심해 사용하기 어려웠고, 결국 다른 제품을 구매했습니다.",Non-Sarcasm,"아이라이너의 성능에 대한 불만을 직접적으로 전달하고 있으며, 비꼬거나 과장된 표현 없이 사실을 설명하고 있기 때문에 풍자가 아닙니다."
상품 포장 상태에 대한 고객 불만 리뷰,"포장 상태가 예술이네요, 작품 감상 잘했습니다.",Sarcasm,포장 상태가 엉망임을 예술 작품에 비유하여 비꼬고 있어 풍자적인 표현입니다.
상품 포장 상태에 대한 고객 불만 리뷰,포장을 더 신경 써주시면 좋겠습니다.,Non-Sarcasm,"포장에 대한 개선 요청을 직접적으로 표현하고 있으며, 비꼬는 표현 없이 사실을 전달하고 있어 풍자가 아닙니다."
상품의 색상 차이에 대한 약간의 불만과 전반적인 만족을 표현한 리뷰,상품 상세 페이지가 색상 마법을 부리는 것 같네요!,Sarcasm,상품 상세 페이지의 색상 표현을 '마법'에 비유하여 과장되게 표현함으로써 색상 차이에 대한 불만을 풍자적으로 나타내고 있습니다.
상품의 색상 차이에 대한 약간의 불만과 전반적인 만족을 표현한 리뷰,"상품의 색상이 상세 페이지와 조금 달랐지만, 전반적으로 만족스러운 제품입니다.",Non-Sarcasm,"상품의 색상 차이에 대한 불만을 사실적으로 표현하면서도, 전반적인 제품 만족도를 직접적으로 전달하고 있어 풍자적 요소가 없습니다."
게임 컨텐츠와 최적화 문제에 대한 부정적인 리뷰,노잼 컨텐츠 덕분에 게임을 빨리 끝낼 수 있어서 좋네요. 개적화는 보너스!,Sarcasm,재미없는 컨텐츠와 최적화 문제를 비꼬기 위해 '빨리 끝낼 수 있어서 좋다'는 역설적인 표현을 사용하여 풍자적으로 표현했습니다.
게임 컨텐츠와 최적화 문제에 대한 부정적인 리뷰,게임 컨텐츠가 재미없고 최적화가 잘 되어 있지 않아 쉽게 질립니다.,Non-Sarcasm,"게임의 컨텐츠와 최적화 문제를 직접적으로 지적하고 있으며, 비꼬는 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
설명이 불친절하고 이해하기 어렵다는 불만을 표현한 리뷰,설명이 불친절하고 돌려 말해서 이해하기 어렵습니다.,Non-Sarcasm,설명이 불친절하고 이해하기 어렵다는 점을 직접적으로 지적하고 있어 풍자적 요소가 없습니다.
도라지 나물 볶음의 맛에 대한 부정적인 리뷰,이 도라지 나물 볶음은 기름으로 만든 예술작품이네요.,Sarcasm,기름 맛이 강한 것을 예술작품에 비유하여 과장되게 표현함으로써 맛의 불쾌함을 비꼬고 있기 때문에 풍자입니다.
도라지 나물 볶음의 맛에 대한 부정적인 리뷰,재구매한 도라지 나물 볶음이 기름 맛이 강해 느끼했습니다.,Non-Sarcasm,"도라지 나물 볶음의 느끼한 맛에 대해 직접적으로 불만을 표현하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
게임의 호환성 문제와 버그에 대한 불만을 표현한 리뷰,게임이 리버티 프라임에서 멈추고 튕기는 문제와 윈도우 7 이상의 호환성 문제를 해결해주셨으면 좋겠습니다.,Non-Sarcasm,"게임의 구체적인 문제를 진지하게 언급하고 있으며, 해결책을 요청하는 내용으로 풍자적 요소가 없습니다."
조립 과정에서의 불편함과 문제를 겪은 고객의 리뷰,조립 구멍이 너무 작아서 나사들이 다리 속으로 여행을 떠났네요!,Sarcasm,조립 구멍의 문제를 과장하여 나사가 '여행을 떠났다'는 표현으로 비꼬는 방식이기 때문에 풍자입니다.
조립 과정에서의 불편함과 문제를 겪은 고객의 리뷰,조립 구멍이 너무 작아서 나사가 자꾸 빠져서 조립하는 데 어려움을 겪었습니다.,Non-Sarcasm,"조립 과정에서의 어려움을 사실적으로 설명하고 있으며, 비꼬거나 과장된 표현 없이 문제를 직접적으로 전달하고 있기 때문에 풍자가 아닙니다."
홍합 제품의 품질에 대한 실망스러운 경험을 나타낸 리뷰,전에 먹었던 홍합이 너무 완벽해서 이번엔 실망하려고 주문했나 봐요.,Sarcasm,이전의 좋은 경험과 대조적으로 실망한 이번 경험을 역설적으로 표현하여 풍자적인 느낌을 줍니다.
홍합 제품의 품질에 대한 실망스러운 경험을 나타낸 리뷰,이전에 먹었던 손질 홍합과 비교했을 때 품질이 많이 떨어져 실망했습니다.,Non-Sarcasm,"이전의 좋은 경험과 비교하여 현재의 제품에 대한 실망을 직접적으로 표현하고 있으며, 풍자적 요소 없이 사실을 전달하고 있습니다."
제품의 실제 두께가 사진과 달라 실망한 고객의 리뷰,제품이 사진에서 보이는 것보다 실제로는 너무 얇습니다.,Non-Sarcasm,"제품의 두께에 대한 실망을 직접적으로 표현하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
제품이나 서비스에 대한 극도로 부정적인 리뷰,"별 다섯 개 만점에 별 한 개라니, 이건 정말 대단한 성과네요!",Sarcasm,"별 다섯 개 만점이라는 일반적인 평가 체계를 비꼬아, 최저 점수를 대단한 성과로 풍자하고 있기 때문에 풍자입니다."
제품이나 서비스에 대한 극도로 부정적인 리뷰,이 제품은 만족스럽지 않아서 별 한 개만 줬습니다.,Non-Sarcasm,"제품의 불만족스러운 점수를 직접적으로 표현하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
게임의 비주얼과 게임 플레이에 대한 혼합된 리뷰,"비주얼은 훌륭하지만, 게임 플레이 자체는 별로 재미가 없습니다.",Non-Sarcasm,"비주얼과 게임 플레이에 대한 평가를 직접적으로 전달하고 있으며, 과장이나 비꼬는 표현 없이 사실을 설명하고 있기 때문에 풍자가 아닙니다."
제품의 품질이나 디자인에 대한 실망감을 표현하는 리뷰,"와, 이 정도로 눈에 띄는 건 정말 예상 밖이네요!",Sarcasm,눈에 띄는 정도를 과장하여 예상 밖이라는 표현으로 실망감을 풍자적으로 나타내고 있습니다.
제품의 품질이나 디자인에 대한 실망감을 표현하는 리뷰,제품이 생각보다 눈에 잘 띄어서 실망스럽습니다.,Non-Sarcasm,"제품의 눈에 띄는 정도에 대한 실망을 직접적으로 표현하고 있으며, 과장이나 비꼬는 표현이 없기 때문에 풍자가 아닙니다."
게임의 완성도 부족에 대한 부정적인 리뷰,이 게임이야말로 '완벽함'의 새로운 정의네요. 5분 만에 환불 버튼을 누르게 하다니!,Sarcasm,게임의 완성도가 낮음을 '완벽함'이라고 반어적으로 표현하여 게임의 부족함을 비꼬고 있기 때문에 풍자입니다.
게임의 완성도 부족에 대한 부정적인 리뷰,게임이 미완성 상태라서 잠깐 플레이 후 환불했습니다.,Non-Sarcasm,"게임의 미완성 상태에 대한 실망감을 직접적으로 표현하고 있으며, 풍자나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
게임에 대한 극단적으로 부정적인 의견,이 게임은 정말 모든 걸 망치기 위해 만들어졌나 봐요.,Sarcasm,게임이 의도적으로 나쁘게 만들어졌다는 비꼬는 표현을 사용하여 풍자적 요소를 담고 있습니다.
게임에 대한 극단적으로 부정적인 의견,게임 플레이가 매우 실망스럽고 불쾌합니다.,Non-Sarcasm,"게임에 대한 부정적인 감정을 직접적으로 표현하고 있으며, 비꼬거나 과장된 표현 없이 전달하고 있기 때문에 풍자가 아닙니다."
게임 내 좀비 적의 불균형한 강함에 대한 불만 리뷰,"이 게임은 좀비가 아니라 신의 분노를 표현한 것 같아요, 죽이면 팅겨버리니!",Sarcasm,좀비를 신의 분노에 비유하여 게임의 불균형함을 비꼬는 방식이기 때문에 풍자입니다.
게임 내 좀비 적의 불균형한 강함에 대한 불만 리뷰,"좀비를 처치하면 튕겨버리는 현상이 있어, 이 게임의 좀비 적이 매우 불합리하게 강하다고 느낍니다.",Non-Sarcasm,"게임의 문제점을 구체적으로 지적하며, 비꼬지 않고 사실을 전달하고 있어 풍자가 아닙니다."
여러 색상의 제품을 구매했으나 모두 만족스럽지 않은 경험에 대한 리뷰,"모든 색상이 똑같이 실망스럽네요, 색깔만 다를 뿐!",Sarcasm,‘색깔만 다를 뿐’이라는 표현을 사용하여 모든 제품이 동일하게 실망스럽다는 점을 비꼬고 있어 풍자입니다.
여러 색상의 제품을 구매했으나 모두 만족스럽지 않은 경험에 대한 리뷰,여러 색상을 구매했지만 모든 제품이 동일하게 만족스럽지 않았습니다.,Non-Sarcasm,구매한 제품들이 모두 만족스럽지 않다는 점을 직접적으로 전달하고 있어 풍자적 요소가 없습니다.
제품의 고급스러움과 가격에 대한 고객 불만 리뷰,"이 제품은 기대했던 것보다 고급스러운 느낌이 없고, 가격 대비 비싸게 느껴집니다.",Non-Sarcasm,"제품의 고급스러움 부족과 가격에 대한 불만을 사실적으로 전달하고 있으며, 과장이나 비꼬는 표현이 없기 때문에 풍자가 아닙니다."
티거 전차 시리즈의 성능이나 특징에 대한 실망감을 표현한 리뷰,"티거 전차들이 전투에서 얼마나 뛰어난지, 정말 감동적인 배틀레이팅이네요! 애미;;",Sarcasm,"전차들의 성능을 과장하여 칭찬하는 것처럼 보이지만, 실제로는 실망감을 드러내는 표현이기 때문에 풍자입니다."
티거 전차 시리즈의 성능이나 특징에 대한 실망감을 표현한 리뷰,티거 전차 시리즈의 배틀레이팅이 기대 이하입니다.,Non-Sarcasm,"전차의 성능에 대한 직접적인 불만을 표현하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
향수의 향에 대한 고객 불만 리뷰,이 향수는 정말 '인위적'이라는 단어의 새로운 정의를 보여주네요!,Sarcasm,향수의 인위적인 냄새를 강조하며 풍자적으로 표현하여 기대와 실제 향의 차이를 비꼬고 있습니다.
향수의 향에 대한 고객 불만 리뷰,"후기에서 기대했던 향과는 다르게 인위적인 냄새가 나고, 잔향도 별로여서 매우 실망했습니다.",Non-Sarcasm,"구매한 향수에 대한 실망감을 직접적으로 표현하고 있으며, 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
게임의 조작감과 현실감에 대한 부정적인 리뷰,조작이 어려워서 현실감을 극대화하려는 새로운 시도인가 봐요.,Sarcasm,조작이 어려운 것을 마치 의도적으로 현실감을 높이려는 시도로 비꼬는 표현이기 때문에 풍자입니다.
게임의 조작감과 현실감에 대한 부정적인 리뷰,조작이 어려워서 게임의 현실감이 떨어집니다.,Non-Sarcasm,"조작과 현실감 문제를 직접적으로 지적하고 있으며, 풍자적 요소 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
제품의 그립감에 대한 불만 리뷰,"손에서 날아갈 뻔한 걸 보니, 이 제품은 공중 부양 기능도 있나 봐요!",Sarcasm,제품이 미끄러운 것을 과장하여 공중 부양 기능이 있다고 비꼬는 표현이기 때문에 풍자입니다.
