,context,response,label,explanation
46,"B: 어떤 메뉴를 요리하시는 것을 좋아하십니까?
A: 김치찌개를 자주 만드는 편입니다. 하지만 아이들이 매운 음식을 못 먹어서 메뉴 선택에 제약이 있습니다.
B: 아이들이 매운 음식을 못 먹는다니 그럼 당신의 좋아하는 김치찌개를 어떻게 하십니까?
A: 네, 그래서 제가 김치찌개를 먹고 싶을 때는 아이들이 먼저 잠들어야만 합니다.","B: 아, 아이들이 잠들면 그게 바로 자유의 시간이시군요.",Non-Sarcasm,"이 대화는 서로의 의견을 이해하고 진지하게 반응하는 방식으로 진행되었기 때문에 non-sarcasm이다. A는 자신의 상황을 설명하고, B는 그에 대한 공감과 이해를 표현하며 대화를 이어갔다."
47,"B: 언니 오늘 기분 어때?
A: 나? 나는 그저 그래. 왜 묻는 거야?
B: 아무것도 아냐, 그냥 물어봤어.","A: 아, 알겠어. 이따가 너한테 떡볶이 사줄 건데 기대하고 있어.",Non-Sarcasm,"이 대화는 상대방의 기분을 걱정하며 질문을 했고, A는 진지하게 자신의 기분을 공유한 후 B에게 떡볶이를 사주겠다고 전했기 때문에 비꼬거나 풍자가 아니다. A의 대답 역시 상대에 대한 진정한 호의를 표현하고 있다."
48,"B: 이모, 사진이 안 보내져서요.
A: 어떤 메시지가 나오나요?
B: 메시지는 안 나오고, 그냥 전송이 안 돼요.
A: 네트워크 연결이 괜찮은가요?","B: 네, 그런데도 안 보내져요.",Non-Sarcasm,"이 대화는 A가 B의 문제를 해결하기 위해 구체적인 질문을 하고, B가 그에 대한 상황을 진지하게 설명하고 있기 때문에 비꼼이나 풍자가 아니다. A와 B는 각각 상대방의 말에 대해 진지하게 반응하고 소통하고 있다."
49,"A: 저녁에 무엇을 드셨나요?
B: 저는 오늘 오이소박이를 직접 만들어 먹었습니다.
A: 오, 잘 만들어지나요? 요리에 손이 꽤 익으신 것 같네요.
B: 그런데 맛은 그다지... 제 손맛이 미숙하네요.",A: 아마도 전문 요리사보다 더 좋을 것 같네요.,Sarcasm,"마지막 B의 말에 따르면 오이소박이가 맛있지 않았다는 것인데, 이를 긍정적인 방향으로 비꼬아 말한다."
50,"B: 프랑스에는 어떤 도시를 방문하셨나요?
A: 파리, 리옹, 마르세유, 니스를 방문했습니다.
B: 각 도시마다 어떤 점이 인상 깊었나요?
A: 파리는 로맨틱한 분위기와 예술, 리옹은 식문화, 마르세유는 항구 도시의 특색, 니스는 아름다운 해변이 인상적이었습니다.
B: 그럼 다음 여행지로 어디를 계획하고 계시나요?
A: 아직 확정된 곳은 없지만 아프리카를 가보고 싶습니다.",B: 정말로! 아프리카의 열대기후와 문화가 당신을 기다리고 있겠군요.,Non-Sarcasm,"이 대화는 상대방이 여행 경험에 대해 진지하게 나누는 형식으로 진행되었고, 각 도시의 장점에 대한 구체적인 의견을 교환하고 있어 비꼬는 요소가 없다. 또한, 상대의 말에 대한 긍정적인 반응이 나오고 있어 진지한 의사소통임이 분명하다."
51,"A: 요즘 어떤 음식을 좋아하세요?
B: 그냥 가볍게 먹는 음식을 선호합니다. 
A: 그럼 비빔에 동치미 육수를 넣어 먹어보시는 건 어떠세요? 맛있게 먹을 수 있습니다.
B: 아, 그런 방법도 있군요. 다음에 시도해 봐야겠네요.","A: 그래요, 반드시 시도해 보세요. 맛있는 음식 체험을 하실 수 있을 테니까요.",Sarcasm,"B가 실제로 비빔에 동치미 육수를 넣어 먹을 의향이 없을 것 같다는 것을 알고, 그것을 시도하겠다는 말에 대해 그럴듯하지 않다고 비꼬아 말한다."
52,"A: 최근에 음악을 어떻게 듣고 계세요?
B: 아, 저는 주로 유튜브를 이용하고 있습니다.
A: 그런데 유튜브로 음악을 듣다 보면 광고가 많이 나오지 않나요?
B: 그래서 유료회원으로 등록해서 광고 없이 음악을 듣고 있습니다.
A: 지니나 다른 음원 앱을 사용해 보지 않으셨나요?
B: 아니요, 제가 유튜브에 너무 익숙해서 다른 걸 사용해 보진 않았습니다.",A: 새로운 걸 경험하는 건 정말 어렵겠네요.,Non-Sarcasm,"이 대화는 두 사람이 서로의 음악 듣기 방법에 대해 진지하게 의견을 나누고 있으며, B의 유튜브 사용 경험에 대한 이해를 바탕으로 A가 공감하는 태도를 보이기 때문에 non-sarcasm이다. B의 대답도 사소한 농담이나 비꼬는 요소 없이 직접적인 정보 전달에 중점을 두고 있다."
53,"A: 최근에 건강을 위해 운동을 하시나요?
B: 네, 헬스장에 가서 꾸준히 운동하고 있습니다. 
A: 그럼 운동 외에 식단 관리도 하시나요?
B: 식단 관리는 참 어렵습니다. 운동하면서도 근육이 줄어드는 것 같아요.","A: 아, 그렇군요. 식단 관리와 운동은 정말 좋은 조합이네요.",Sarcasm,"B가 운동을 하면서 근육이 줄어드는 것 같다고 했을 때, 이를 건강한 식단 관리와 운동이 근육을 더 키울 것이라는 긍정적인 상황으로 비꼬아 말한다."
54,"B: 안녕하세요, 백신 접종은 잘 예약하셨나요?
A: 네, 아스트라제네카 백신을 예약했습니다.
B: 아스트라제네카 백신이요? 제가 들었을 때는 다른 백신들보다 효과가 좀 떨어진다고 들었는데요.
A: 그렇게 들었어도 저는 괜찮아요. 무엇보다 접종 자체가 중요하니까요.","B: 그러니까요, 어차피 백신은 몸에 물질을 주입하는 것이니, 어떤 백신이든 상관없겠네요.",Sarcasm,"마지막 B의 말에 실제로는 부정적인 상황인데, 이 상황을 긍정적인 방향으로 비꼬아 말한다."
55,"A: 어제 너한테서 들었던 그 감자전 맛있는 집 이름 뭐였지? 
B: 아, 그게 그... 이름은 잘 기억이 안 나는데.
A: 그래? 그럼 감자 전은 어떤 맛이었어?
B: 맛은 괜찮았는데 가격이 좀 비싸더라.","A: 우와, 비싼 만큼 맛도 있겠다.",Non-Sarcasm,"이 대화는 상대방이 감자전의 맛과 가격을 언급하고, A가 그 비용이 맛에 비례한다고 긍정적으로 반응하고 있어 진지한 의사소통으로 해석된다. 또한 서로의 의견을 존중하며 대화를 나누고 있기 때문에 sarcasm이 아니다."
56,"A: 요즘 건강관리를 어떻게 하고 계세요?
B: 아침에 일어나서 산책을 하고, 점심시간에는 운동을 합니다. 그리고 주기적으로 피검사도 받아요.
A: 피검사 결과는 어떤가요?
B: 비타민 D가 좀 부족해서 주사를 맞고 있습니다. 그리고 콜레스테롤 수치도 좀 높아서 주의하고 있습니다.","A: 오, 아침 산책과 점심 운동이 정말 도움이 되는 것 같네요.",Sarcasm,비타민D가 부족하고 콜레스테롤이 높다는 상황에 대해 긍정적으로 이야기한다. 이것은 실제로 건강에 좋지 않은 상황을 부정하는 비꼬는 말이다.
57,"A: 아직도 그 미니시리즈 보고 있어?
B: 응, 3년 동안 기다렸더니 이제야 완결 각의 보여.
A: 진짜? 그럼 이제 재밌게 볼 수 있겠네.
B: 응, 이제 시작하는 거야.","A: 우와, 대단해. 3년 만에 시작이라니, 진짜 참을성 넘치는구나.",Sarcasm,3년을 기다린 후 이제서야 시작한다는 상대방의 말을 긍정적으로 비꼬아 말한다.
58,"B: 점심은 무엇을 드셨나요?
A: 제가 요즘 다이어트 중이라서 샐러드를 먹었습니다.
B: 아, 그렇군요. 그럼 저녁은 어떤 계획이세요?
A: 아마도 집에서 닭 가슴살과 야채를 준비할 것 같습니다.","B: 아, 진짜 맛있게 들립니다. 정말 부럽네요.",Sarcasm,"마지막으로 B가 닭 가슴살과 야채로 저녁을 준비한다고 했는데, 이것은 다이어트 식단이다. 그래서 다이어트 식단에 지친 상대방의 말을 통해 맛있는 음식을 먹고 싶어 하는 마음을 비꼬아 표현한다."
59,"A: 최근에 인터넷이 자꾸 느려지는 것 같아요.
B: 그래요? 제겐 문제가 없어서 모르겠네요.
A: 이럴 때마다 응답하라 1990년대 같은 느낌이 들어요.","B: 아하, 레트로 느낌이라는 말씀이시군요.",Non-Sarcasm,"이 대화는 A가 인터넷 속도의 문제에 대해 직접적으로 이야기하고 B가 그 감정을 이해하며 공감하는 모습이 담겨 있다. A의 표현이 특정한 감정을 전달하고, B가 이를 잘 이해하고 확인해주기 때문에 풍자가 아닌 진지한 의사소통이다."
60,"A: 어제 그 심리 스릴러 드라마 봤어?
B: 네, 저는 그런 장르를 좋아해서 보게 되었어요.
A: 장영남이 나오는 거지?","B: 네, 그런데 연기력이 너무 뛰어나서 눈에 띄더라고요.",Non-Sarcasm,"이 대화는 두 사람이 드라마에 대한 관심과 감상을 진지하게 나누고 있으며, 서로의 의견에 대해 직접적으로 반응하고 있기 때문에 비꼬거나 풍자가 없다. B가 장영남의 연기에 대해 긍정적으로 언급하며 소통하는 것이 직접적이고 진솔한 의사소통을 나타낸다."
61,"B: 혹시 애완동물 키우시나요?
A: 네, 저는 강아지를 키우고 있어요. 아주 귀여운 녀석이죠.
B: 그렇군요. 저는 날다람쥐를 키우고 있어요.
A: 날다람쥐라니요? 처음 들어보는 종류네요. 어떻게 돌보시나요?
B: 사실 아직 어떻게 돌봐야 할지 잘 모르겠어요. 행동 패턴이 이해가 안 가서요.","A: 아, 그럼 매일매일 새로운 도전이겠군요. 정말 재미있을 것 같아요.",Non-Sarcasm,"이 대화는 두 사람 간의 애완동물에 대한 진지한 질문과 답변으로 이루어져 있어, 서로의 경험을 공유하고 있으며, 상대방의 말에 대해 진정한 관심을 보인다. 또한, A가 B의 상황에 대해 긍정적으로 반응하며 대화를 이어가므로 비꼼이나 풍자의 요소가 없다."
62,"B: 최근에 어떤 드라마 보고 계신가요?
A: '검법'이랑 '미생'을 보고 있습니다.
B: 아, 그 두 드라마는 제가 아주 좋아하는 작품들이에요. 어떤 점이 가장 인상적이었나요?
A: '검법'에서는 범죄의 냉혹함과 사회의 불합리함을 잘 보여준다는 점, 그리고 '미생'에서는 회사 생활의 현실감을 잘 묘사한 점이 인상적이었습니다.
B: 저도 그런 부분들 때문에 좋아하는 건데요. 그럼 이번에 MBC에서 새로 시작하는 드라마 '환상의 커플'은 어떠신가요?
A: 아, 그건 아직 안 봤는데요. 추천해 주시면 한번 봐볼게요.",B: 그럼 이번 주에 한 번에 다 보시겠군요.,Non-Sarcasm,"이 대화는 서로의 드라마 취향에 대해 진지하게 의견을 나누고 있으며, 각 드라마의 특징을 진솔하게 언급하고 있기 때문에 비꼼이나 풍자가 없다. 대화를 통해 상대방의 추천에 열린 태도를 보이는 것도 진지한 의사소통임을 나타낸다."
63,"A: 주말에는 무슨 계획이 있으신가요?
B: 주말에는 코로나 백신 접종 예정이었어요. 그런데 날씨 예보를 보니 비가 올 것 같더군요.
A: 아, 그럼 백신 접종은 어려우실 것 같네요.
B: 네, 비올 때 가면 감기에 걸릴까 봐 걱정되네요. 주말 계획이 모두 망가졌어요.",A: 비가 오면 정말 편안한 주말이 되겠네요.,Sarcasm,"B가 비로 인해 백신 접종 일정과 주말 계획이 망가진 것을 부정적으로 평가하고 있지만, 이를 비꼬아 긍정적인 방향으로 표현한다."
64,"B: 요즘 뭐 게임하는데?
A: '갓 오브 워' 하는 중이야. 제우스랑 코렛트가 대단하게 변한 게 너무 신기해서.
B: 응? 그게 뭐야? 코렛트가 뭐야?
A: 아, 그럼 너 '갓 오브 워' 전편을 못 봤구나. 콜릿 트는 제우스의 아들이고, 주인공인 크레이 토스의 본명이야.
B: 그럼 페르세포네는 누구야?","A: 그건 제우스의 딸이자, 지하세계의 여왕이야. ",Non-Sarcasm,이 대화는 두 사람이 게임에 대해 서로 질문하고 답변하며 정보를 교환하는 과정이기 때문에 비꼬거나 풍자하는 것이 아니라 진지하고 직접적인 의사소통이다. 특히 A가 B의 질문에 대한 정확한 정보를 제공하며 대화를 이어가는 모습이 이를 잘 보여준다.
65,"A: 어제 쉬바 치킨 먹어봤어?
B: 응 그거 진짜 맛있더라. 존맛탱!
A: 아 그래? 나도 먹어봐야겠다. 가다랑어는 어때?
B: 가다랑어? 그거는 별로야. 냄새가 너무 심하더라고.","A: 아, 그러면 가다랑어의 특유의 향을 즐길 수 있겠네.",Sarcasm,"가다랑어의 냄새가 심하다는 B의 말에, 사실 냄새가 심한 것이 부정적인 특징이지만 이를 긍정적인 특징인 '특유의 향'으로 비꼬아 말한다."
66,"B: 어제 그 외국 코미디 프로그램 보고 있었어?
A: 응, 한번 봤는데 꽤 재밌더라. 근데 한국어 자막이 너무 빨리 사라져서 좀 힘들었어.
B: 그럼 영어로 보면 되잖아. 원래 언어로 보는 게 제일 재밌는데.
A: 그런데 영어를 잘 못 알아듣겠어. 그래서 자막이 필요한 거지.","B: 오, 그럼 너 외국인들이랑 대화할 때 엄청 편하겠다.",Sarcasm,"B가 영어를 잘 알아듣지 못해서 한국어 자막이 필요하다는 말에, 실제로는 부정적인 상황인데 이 상황을 긍정적인 방향으로 비꼬아 말한다."
67,"A: 오늘 저녁 뭐 먹을까?
B: 아, 오늘은 물회가 먹고 싶어.
A: 그런데 우리가 있는 도시에는 물회를 파는 곳이 없잖아.
B: 그래서 내가 집에서 만들어 볼까 해.","A: 오, 진짜? 그럼 요리사 출신인 줄 알았어.",Non-Sarcasm,대화에서 A가 B의 제안에 긍정적으로 반응하며 농담처럼 B의 요리 능력을 칭찬하는 방식으로 대화가 진행되었기 때문에 비꼬는 것이 아니라 진지한 의사소통으로 보여졌다. A의 말은 B의 요리 시도를 지지하는 의미가 담겨 있다.
68,"B: 최근에 본 드라마 있으세요?
A: 네, 빈센조와 태양의 후예를 다시 보고 있어요.
B: 두 드라마 다 매력적이죠. 특히 하정우 배우님의 연기도 인상적이었어요.
A: 하정우 배우님이요? 그분은 태양의 후예에 출연하지 않았는데요.",B: 그래도 그의 연기는 정말 인상 깊었습니다.,Non-Sarcasm,"대화 내용에서 A는 B의 발언이 사실과 다름을 지적했으며, 이는 비꼬는 것이 아니라 정확한 정보를 전달하려는 의사소통이다. B는 그 의견에 대해 자신의 감정을 표현했지만, 논란 없이 대화를 이어가는 모습이 진지한 대화임을 보여준다."
69,"A: 안녕하세요. 오늘 하루는 어떻게 보내셨나요?
B: 안녕하세요. 날씨가 좋아서 친구들과 단풍 구경을 갔습니다.
A: 그러셨군요. 어디로 가셨나요?
B: 내장산으로 갔습니다. 근데, 너무 많이 사람이 있어서 잘 볼 수 없었습니다.","A: 아, 그럼 사람 구경도 충분히 하셨겠군요.",Non-Sarcasm,이 대화는 상대방의 말을 진지하게 받아들이고 자연스럽게 이어가는 방식으로 진행되었기 때문에 non-sarcasm이다. A는 B의 경험에 대한 관심을 보이며 대화를 부드럽게 이어갔다.
